,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,kelas
10,916.0,0.75,0.0,0.0,0.0,100.5,258.0,1.25,0.0,0.0,3.75,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,1598.25,111.75,0.0,0.0,2244.25,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.25,4085.0,0.0,0.0,0.0,4867.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092.75,2270.25,4236.0,941.25,356.0,192.0,102.0,86.0,73.5,62.5,60.75,62.0,68.75,98.0,111.5,198.25,349.5,952.0,8924.0,Batik Bali
11,1417.0,6.75,21.75,6.25,108.0,365.75,395.25,31.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,90.0,7.0,0.0,0.0,108.5,1940.75,1603.5,160.0,0.0,171.75,3317.25,1233.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,238.5,21.0,0.0,0.0,166.5,2274.5,3251.75,0.0,0.0,20.25,483.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,59.5,2.5,0.0,0.0,3.75,28.5,1570.0,4184.0,1063.75,377.25,177.25,118.5,77.5,60.5,57.5,47.5,56.75,68.0,78.5,116.25,174.5,336.25,1007.75,7977.25,Batik Bali
12,1733.25,1450.75,19.75,0.0,0.75,1857.25,3568.25,165.5,0.0,28.0,861.5,997.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,185.5,639.0,87.75,0.0,10.75,2067.75,2218.0,0.0,0.0,80.5,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,216.0,0.0,0.0,12.75,308.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1790.0,3608.0,1159.25,414.25,230.5,147.75,99.0,76.5,75.75,64.75,66.5,61.25,91.25,117.75,202.25,375.5,921.5,7160.25,Batik Bali
13,11035.25,795.5,0.5,0.0,0.0,361.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.75,407.0,17.25,5.25,1.5,7623.25,823.5,44.25,0.0,0.0,290.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,41.25,19.75,0.0,0.0,882.25,56.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.0,0.0,1.5,6655.0,2490.25,390.0,146.25,60.75,32.25,24.5,21.25,17.75,14.25,15.5,17.25,23.25,36.0,53.25,125.25,438.0,12720.75,Batik Bali
14,3774.5,442.5,36.75,0.0,55.75,299.25,310.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2426.0,249.0,0.0,0.0,321.75,2435.0,2318.25,363.75,0.0,2.25,325.75,522.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.25,145.75,0.0,0.0,1.25,1723.5,1490.25,0.0,0.0,1.5,128.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,83.0,0.0,0.0,0.0,689.25,2937.5,2859.0,721.5,345.5,215.0,137.0,113.0,96.75,91.5,136.5,95.25,97.5,114.25,170.0,216.5,372.25,764.5,8779.25,Batik Bali
15,4655.25,604.0,72.5,21.75,0.0,510.25,350.75,89.5,0.0,0.0,2.25,96.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.0,1546.75,167.0,0.0,0.25,1193.0,1329.75,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.5,116.5,0.0,0.0,0.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175.75,2058.25,627.5,280.25,179.25,98.0,85.5,71.25,73.25,67.0,62.25,78.0,80.75,111.0,148.5,302.25,592.25,5655.5,Batik Bali
16,4824.25,1385.5,12.5,0.0,0.0,575.0,145.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,2952.25,1359.5,0.0,0.0,0.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4910.5,599.25,0.0,0.0,0.75,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2968.5,2161.75,407.5,136.5,73.0,36.0,23.0,19.75,16.75,21.25,18.5,20.75,25.5,40.0,58.5,143.0,421.75,11083.5,Batik Bali
17,5137.75,2450.75,249.25,190.5,2.25,483.75,944.75,210.25,0.0,0.0,2.25,57.5,0.0,0.0,0.0,0.0,1.5,7.75,0.0,5.75,2.0,208.5,881.5,126.5,0.0,6.25,225.75,329.5,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,1.75,6.25,5.75,0.0,2.25,96.75,218.5,0.0,0.0,16.0,169.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.75,0.0,1.75,15.5,174.75,874.0,2368.0,680.0,300.75,163.0,106.25,81.25,62.25,49.0,58.5,57.25,72.0,74.75,111.75,143.0,311.25,752.5,5973.75,Batik Bali
18,3774.5,442.5,36.75,0.0,55.75,299.25,310.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2426.0,249.0,0.0,0.0,321.75,2435.0,2318.25,363.75,0.0,2.25,325.75,522.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.25,145.75,0.0,0.0,1.25,1723.5,1490.25,0.0,0.0,1.5,128.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,83.0,0.0,0.0,0.0,689.25,2937.5,2859.0,721.5,345.5,215.0,137.0,113.0,96.75,91.5,136.5,95.25,97.5,114.25,170.0,216.5,372.25,764.5,8779.25,Batik Bali
19,1417.0,6.75,21.75,6.25,108.0,365.75,395.25,31.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,90.0,7.0,0.0,0.0,108.5,1940.75,1603.5,160.0,0.0,171.75,3317.25,1233.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,238.5,21.0,0.0,0.0,166.5,2274.5,3251.75,0.0,0.0,20.25,483.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,59.5,2.5,0.0,0.0,3.75,28.5,1570.0,4184.0,1063.75,377.25,177.25,118.5,77.5,60.5,57.5,47.5,56.75,68.0,78.5,116.25,174.5,336.25,1007.75,7977.25,Batik Bali
20,10407.0,1163.25,1.0,0.0,3.25,702.25,201.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,1.0,1438.25,1358.0,1.5,0.0,1.0,847.5,445.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,724.75,828.75,0.0,0.0,0.0,386.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.75,4105.5,2349.5,446.75,258.75,141.25,108.75,97.25,92.25,77.75,900.75,83.25,86.75,91.25,116.5,147.75,224.5,471.0,8966.0,Batik Bali
21,5404.25,1072.5,0.0,0.0,11.0,779.25,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.75,31.5,0.75,0.0,16.75,1426.5,1575.0,150.0,0.0,72.0,2675.25,680.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,132.0,0.0,69.5,1253.5,2391.75,0.0,0.0,9.25,310.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.75,0.0,0.0,2.5,30.25,2287.5,3568.75,896.75,299.0,147.25,84.5,52.25,41.25,36.5,37.5,37.75,42.0,63.5,86.0,153.75,322.25,907.0,9128.5,Batik Bali
22,5519.5,415.75,1.25,0.0,2.5,238.5,319.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.75,71.25,1.25,0.0,93.75,1466.75,1189.5,206.0,0.0,0.0,263.75,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,7.25,1.0,0.0,9.5,314.25,359.75,0.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.75,0.0,0.0,0.5,733.5,1505.5,2004.75,602.75,297.0,208.0,162.25,127.5,123.25,99.25,152.5,115.25,121.0,121.0,138.0,212.5,320.5,564.0,4879.5,Batik Bali
23,2225.75,627.75,62.25,0.0,0.0,33.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,509.25,138.75,0.0,11.25,2682.25,853.75,146.75,0.0,140.25,459.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.25,384.25,283.5,54.75,0.0,180.75,2850.0,619.75,0.0,0.0,96.25,368.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,271.0,112.0,0.0,0.0,76.0,7844.25,6680.75,2571.75,539.75,253.25,152.75,116.0,98.25,70.75,73.0,857.5,78.25,66.0,99.25,99.75,132.25,217.25,457.0,8617.25,Batik Bali
24,2365.75,2105.5,0.0,0.0,0.0,1900.0,807.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,210.5,155.25,0.0,0.0,0.0,1999.5,5098.5,0.5,0.0,0.0,1640.5,414.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,205.5,759.5,0.0,0.0,0.0,303.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,1642.75,3462.25,959.0,316.75,159.5,98.75,70.0,60.25,63.5,55.5,47.25,62.0,77.75,108.0,175.0,331.0,996.5,9292.25,Batik Bali
25,3172.0,335.75,62.75,45.25,5.0,87.75,56.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.25,8.75,1.5,0.0,68.5,1071.75,226.75,60.0,0.0,4.0,131.75,30.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,78.0,2.25,0.5,0.0,52.5,667.0,77.5,0.0,0.0,2.25,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,0.0,11.0,28816.75,1561.25,1008.25,273.5,153.5,89.5,82.0,67.25,65.0,60.75,27039.0,72.25,60.75,77.0,100.5,119.0,175.5,301.5,3905.25,Batik Bali
26,2188.75,119.0,0.0,0.75,314.0,370.25,78.0,65.25,0.0,0.0,0.5,0.0,0.0,0.0,4.5,0.0,33.5,7.25,0.0,0.0,225.75,1413.75,529.0,219.25,0.0,65.25,856.0,750.25,0.0,0.0,19.5,6.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,34.5,203.5,716.0,0.0,0.0,6.0,733.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,2495.75,748.5,1445.75,563.5,301.0,170.0,128.5,108.0,75.75,78.75,1657.75,64.75,72.0,104.0,141.0,202.5,336.5,673.0,4586.25,Batik Bali
27,2225.75,627.75,62.25,0.0,0.0,33.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,509.25,138.75,0.0,11.25,2682.25,853.75,146.75,0.0,140.25,459.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.25,384.25,283.5,54.75,0.0,180.75,2850.0,619.75,0.0,0.0,96.25,368.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,271.0,112.0,0.0,0.0,76.0,7844.25,6680.75,2571.75,539.75,253.25,152.75,116.0,98.25,70.75,73.0,857.5,78.25,66.0,99.25,99.75,132.25,217.25,457.0,8617.25,Batik Bali
28,4360.0,73.0,0.0,0.0,98.25,304.75,24.75,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,113.5,4.25,0.0,0.0,314.25,2650.5,179.75,0.75,0.0,66.75,434.75,96.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,133.25,22.75,0.0,0.0,258.5,1724.0,232.75,0.0,0.0,33.25,371.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,160.5,12.25,0.0,0.0,220.25,949.5,937.0,2699.25,783.75,294.75,151.0,101.5,59.75,47.0,40.5,42.0,39.75,47.0,58.25,80.0,144.25,296.5,756.0,6270.5,Batik Bali
29,4824.25,1385.5,12.5,0.0,0.0,575.0,145.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,2952.25,1359.5,0.0,0.0,0.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4910.5,599.25,0.0,0.0,0.75,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2968.5,2161.75,407.5,136.5,73.0,36.0,23.0,19.75,16.75,21.25,18.5,20.75,25.5,40.0,58.5,143.0,421.75,11083.5,Batik Bali
30,1311.0,78.25,0.0,0.0,0.0,998.25,509.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,433.75,2474.0,0.0,0.0,1.25,6060.0,1074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,18.5,706.0,1282.5,0.0,0.0,8.0,453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,4.0,3.75,2510.75,4029.25,742.5,283.25,149.25,78.75,59.75,47.25,44.5,36.25,42.5,40.75,61.5,76.5,122.25,239.0,664.25,6206.5,Batik Bali
31,5642.0,892.75,23.5,0.0,0.0,343.75,150.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,26.25,2.0,0.0,0.0,2297.0,1229.0,4.75,0.0,0.0,159.5,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,86.25,2.5,0.0,0.0,2930.5,497.5,0.0,0.0,0.0,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,157.0,0.0,0.0,0.0,3047.5,3933.75,2043.25,444.0,203.75,117.25,74.5,61.5,46.25,43.25,63.0,49.5,58.25,64.75,75.0,100.25,180.0,450.5,9545.25,Batik Bali
32,3099.25,4491.5,0.0,0.0,0.0,1466.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,482.5,0.0,0.0,0.0,6518.75,4370.25,0.0,0.0,0.0,701.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,253.5,0.0,0.0,0.0,2264.25,754.5,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,44.75,7578.75,3599.5,395.0,129.25,47.25,25.25,15.0,8.5,7.75,7.25,12.75,11.25,15.25,22.25,44.75,109.5,413.0,12487.25,Batik Bali
33,1115.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.75,0.0,0.0,0.0,226.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7790.25,193.0,0.0,0.0,225.25,280.25,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.25,0.0,0.0,0.0,2734.75,2855.5,105.25,0.0,0.0,1.75,257.0,69.0,1462.25,2686.75,786.0,294.25,181.5,108.5,78.5,68.5,67.5,66.0,71.0,71.25,87.25,112.25,169.25,327.25,732.75,8773.0,Batik Bali
34,670.75,0.0,0.0,0.0,74.0,400.5,0.25,0.0,0.0,235.75,101.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.5,543.75,4.5,0.0,1.25,3311.75,4253.0,2221.75,0.0,0.0,649.5,322.75,0.0,0.0,0.0,0.0,16.0,19.75,0.0,0.0,2.75,160.0,401.25,344.0,0.0,4.25,755.75,760.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,901.5,2985.0,1091.75,461.25,244.25,142.5,105.0,87.25,76.75,78.25,79.5,89.25,114.5,153.0,249.25,548.75,1306.5,6645.25,Batik Bali
35,1072.0,14.5,2.25,0.0,0.0,829.75,424.0,157.5,0.0,5.25,11.0,519.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,146.0,120.0,34.0,0.0,4.0,2653.0,737.0,0.0,0.0,3.75,454.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.25,121.25,0.0,0.0,1.75,15162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.75,3343.0,1548.75,495.0,261.5,160.5,137.0,102.75,98.25,84.75,7972.25,81.0,90.0,95.75,128.0,156.75,282.25,539.0,7092.75,Batik Bali
36,3064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.75,0.0,0.0,0.0,2204.5,877.25,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.75,521.5,0.0,0.0,328.0,5911.5,666.25,0.0,0.0,0.0,27.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,49.5,0.0,0.0,0.0,189.0,1226.75,2562.75,2501.5,473.5,207.0,122.25,92.0,84.5,70.5,58.0,71.5,66.0,80.75,88.0,109.0,128.5,215.5,463.25,8226.0,Batik Bali
37,3459.5,364.75,0.0,0.0,32.0,364.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,12.75,0.0,0.0,53.75,5505.25,417.75,0.0,0.0,24.5,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,3.25,0.0,0.0,15.0,1507.0,105.25,0.0,0.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,12674.75,2534.0,1834.0,383.75,150.75,88.75,65.75,49.5,43.0,36.75,12265.0,36.25,43.0,33.75,60.5,85.75,141.25,364.0,6729.5,Batik Bali
38,2365.75,2105.5,0.0,0.0,0.0,1900.0,807.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,210.5,155.25,0.0,0.0,0.0,1999.5,5098.5,0.5,0.0,0.0,1640.5,414.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,205.5,759.5,0.0,0.0,0.0,303.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,1642.75,3462.25,959.0,316.75,159.5,98.75,70.0,60.25,63.5,55.5,47.25,62.0,77.75,108.0,175.0,331.0,996.5,9292.25,Batik Bali
