,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,kelas
10,319.0,1.25,0.0,0.0,0.0,106.5,291.5,1.5,0.0,0.0,4.75,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1730.5,129.25,0.0,0.0,2381.25,3979.5,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,4269.0,0.0,0.0,0.0,5032.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.0,2266.75,4277.5,995.25,343.75,200.0,120.75,103.0,63.0,66.0,72.5,60.0,71.5,94.75,111.25,181.5,402.75,1004.25,8996.5,Batik Bali
11,699.0,4.75,26.0,8.75,107.0,399.5,421.0,26.25,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,97.75,6.25,0.0,0.0,134.0,2063.5,1689.0,170.0,0.0,172.25,3490.25,1273.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,272.5,15.75,0.0,0.0,192.25,2441.25,3394.75,0.0,0.0,15.75,554.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,62.75,4.25,0.0,0.0,6.0,34.5,1633.25,4189.0,1029.25,416.0,187.25,111.25,86.25,60.25,57.5,54.75,54.75,63.5,91.25,103.0,191.75,365.0,1009.75,8098.75,Batik Bali
12,1232.75,1511.25,15.75,0.0,0.0,1923.25,3761.0,176.25,0.0,25.5,879.25,1027.75,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,205.75,727.0,90.75,0.0,13.75,2193.25,2375.75,0.0,0.0,85.5,136.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.75,231.5,0.0,0.0,14.5,347.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1798.0,3722.25,1183.75,428.5,237.5,139.0,108.5,77.5,68.0,60.75,59.25,72.0,91.5,115.75,202.25,409.5,935.25,7298.25,Batik Bali
13,10677.0,840.5,1.0,0.0,0.0,395.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.25,432.0,22.5,7.25,2.5,7880.75,919.25,35.25,0.0,0.0,329.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75,44.25,20.75,0.0,0.0,974.25,61.5,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,2.5,6740.5,2548.5,376.25,137.25,65.75,43.5,27.75,17.5,15.5,13.25,13.5,19.75,14.75,29.0,59.0,124.25,422.0,12858.5,Batik Bali
14,2761.25,496.75,40.0,0.0,61.0,321.25,351.25,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2476.25,290.5,0.25,0.0,334.0,2600.75,2543.0,383.5,0.0,3.0,379.25,539.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.75,168.25,0.0,0.0,1.75,1907.25,1691.5,0.0,0.0,0.75,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,105.0,0.0,0.0,2.25,733.25,3021.0,2914.5,741.0,338.0,202.0,139.25,109.5,97.25,88.0,129.75,92.25,115.25,114.25,171.0,224.5,407.75,717.75,8833.75,Batik Bali
15,4611.25,593.0,72.5,23.0,0.0,512.25,362.75,91.0,0.0,0.0,2.25,103.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,865.75,1593.75,145.0,0.0,0.0,1229.5,1336.25,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.75,137.0,0.0,0.0,0.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175.0,2071.0,642.75,295.5,164.25,112.0,80.5,71.25,67.5,64.0,68.25,82.0,88.75,115.75,161.5,322.75,668.75,5577.0,Batik Bali
16,4921.5,1382.5,9.75,0.0,0.0,624.0,152.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,2939.75,1333.0,0.0,0.0,2.25,671.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,4965.25,597.0,0.0,0.0,2.75,176.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,3018.0,2126.0,414.75,143.75,69.25,39.75,35.0,19.75,16.75,14.75,20.5,22.25,33.75,40.25,69.25,154.5,430.5,11137.25,Batik Bali
17,5221.5,2460.25,256.75,209.0,2.5,462.75,956.5,205.5,0.0,0.0,2.75,61.25,0.0,0.0,0.0,0.0,3.0,6.75,0.75,1.5,1.0,205.0,856.0,119.0,0.0,5.0,237.5,315.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.25,9.0,8.5,0.0,0.5,94.25,223.0,0.0,0.0,9.5,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.25,0.0,1.5,12.75,180.5,866.75,2419.75,679.25,317.0,150.0,116.0,68.75,61.75,64.0,59.5,60.75,61.25,84.0,120.25,158.25,317.75,730.0,5964.75,Batik Bali
18,2761.25,496.75,40.0,0.0,61.0,321.25,351.25,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2476.25,290.5,0.25,0.0,334.0,2600.75,2543.0,383.5,0.0,3.0,379.25,539.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.75,168.25,0.0,0.0,1.75,1907.25,1691.5,0.0,0.0,0.75,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,105.0,0.0,0.0,2.25,733.25,3021.0,2914.5,741.0,338.0,202.0,139.25,109.5,97.25,88.0,129.75,92.25,115.25,114.25,171.0,224.5,407.75,717.75,8833.75,Batik Bali
19,699.0,4.75,26.0,8.75,107.0,399.5,421.0,26.25,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,97.75,6.25,0.0,0.0,134.0,2063.5,1689.0,170.0,0.0,172.25,3490.25,1273.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,272.5,15.75,0.0,0.0,192.25,2441.25,3394.75,0.0,0.0,15.75,554.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,62.75,4.25,0.0,0.0,6.0,34.5,1633.25,4189.0,1029.25,416.0,187.25,111.25,86.25,60.25,57.5,54.75,54.75,63.5,91.25,103.0,191.75,365.0,1009.75,8098.75,Batik Bali
20,9541.5,1340.75,0.5,0.0,2.0,785.25,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.25,1606.5,1611.5,2.0,0.0,1.5,995.75,469.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,852.25,915.25,0.0,0.0,0.0,417.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,258.0,4179.0,2319.0,481.5,227.5,135.75,114.25,93.25,92.75,78.75,972.25,68.75,73.75,101.0,130.25,146.25,244.0,467.25,9099.5,Batik Bali
21,4727.0,1203.0,0.0,0.0,9.75,907.25,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.25,27.5,1.25,0.0,16.25,1605.5,1720.25,164.75,0.0,69.25,2801.75,716.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.75,149.25,0.0,52.75,1410.0,2466.75,0.0,0.0,8.5,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,3.75,34.0,2363.0,3596.75,927.75,300.25,165.5,87.0,60.75,44.0,33.5,37.75,36.5,44.5,53.75,77.5,151.75,318.5,918.0,9303.5,Batik Bali
22,5497.25,403.0,0.25,0.0,1.5,238.0,320.75,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.75,73.25,4.0,0.0,88.75,1473.0,1224.25,207.75,0.0,0.0,274.25,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,5.5,4.0,0.0,7.25,286.0,392.75,0.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,1.0,701.5,1483.75,2039.0,608.25,313.75,197.5,159.25,122.5,113.5,103.0,170.0,115.0,121.25,118.75,146.75,195.25,323.75,556.75,4872.5,Batik Bali
23,1628.0,666.25,71.25,0.0,0.0,38.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.0,143.25,0.0,14.75,2802.0,909.25,140.5,0.0,158.25,469.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.25,416.5,295.75,65.5,0.0,197.5,2971.0,670.25,0.0,0.0,111.5,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.25,298.0,109.25,0.0,0.0,91.75,8084.0,6739.75,2637.0,554.0,214.5,163.0,115.25,102.5,87.5,78.75,787.75,72.5,87.75,83.5,101.75,136.0,219.25,444.0,8796.25,Batik Bali
24,1561.25,2265.25,0.0,0.0,0.0,2055.75,914.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,199.75,167.5,0.0,0.0,0.0,2119.75,5447.25,0.0,0.0,0.0,1825.75,456.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,238.0,801.0,0.0,0.0,0.0,316.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,1643.75,3660.5,962.75,304.0,168.0,106.75,80.0,60.0,58.0,48.75,52.0,53.75,86.75,114.0,176.5,329.5,1008.25,9468.25,Batik Bali
25,3093.0,321.0,65.5,47.25,3.25,95.0,70.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.75,4.75,2.25,0.25,56.0,1017.0,211.25,63.5,0.0,3.5,142.5,33.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,73.75,0.0,0.0,0.0,52.5,614.75,71.75,0.0,0.0,3.25,53.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,1.0,0.0,0.0,9.0,29252.25,1548.75,984.5,297.75,159.75,105.25,83.75,74.75,58.75,60.25,27292.75,65.25,56.75,79.25,81.0,115.5,180.75,307.25,3901.5,Batik Bali
26,2054.25,119.5,0.0,0.0,286.75,352.5,71.0,77.25,0.0,0.0,3.25,0.0,0.0,0.0,4.5,0.0,37.75,8.0,0.0,0.0,214.25,1452.0,590.75,220.25,0.0,69.75,865.75,756.75,0.0,0.0,21.0,4.5,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.0,34.75,229.5,740.5,0.0,0.0,5.25,707.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.75,2558.5,751.75,1429.75,597.5,302.0,182.25,136.0,95.75,69.5,71.25,1631.25,79.25,83.75,120.5,129.0,188.75,343.0,681.0,4596.75,Batik Bali
27,1628.0,666.25,71.25,0.0,0.0,38.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.0,143.25,0.0,14.75,2802.0,909.25,140.5,0.0,158.25,469.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.25,416.5,295.75,65.5,0.0,197.5,2971.0,670.25,0.0,0.0,111.5,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.25,298.0,109.25,0.0,0.0,91.75,8084.0,6739.75,2637.0,554.0,214.5,163.0,115.25,102.5,87.5,78.75,787.75,72.5,87.75,83.5,101.75,136.0,219.25,444.0,8796.25,Batik Bali
28,4355.5,74.0,0.0,0.0,97.0,297.5,18.5,0.75,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,108.25,12.0,0.0,0.0,315.25,2664.0,175.0,0.25,0.0,65.0,429.5,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,159.5,17.5,0.0,0.0,273.0,1761.0,229.25,0.0,0.0,33.25,397.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,156.0,10.5,0.0,0.0,214.0,909.75,944.5,2671.0,801.5,317.0,144.0,86.25,59.75,44.5,37.0,37.0,38.25,55.5,63.5,77.75,148.25,275.75,764.75,6309.75,Batik Bali
29,4921.5,1382.5,9.75,0.0,0.0,624.0,152.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,2939.75,1333.0,0.0,0.0,2.25,671.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,4965.25,597.0,0.0,0.0,2.75,176.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,3018.0,2126.0,414.75,143.75,69.25,39.75,35.0,19.75,16.75,14.75,20.5,22.25,33.75,40.25,69.25,154.5,430.5,11137.25,Batik Bali
30,449.25,98.25,0.0,0.0,0.0,1099.25,571.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,471.0,2662.75,0.0,0.0,2.5,6315.0,1237.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,9.25,1.0,0.0,0.0,21.0,776.75,1424.0,0.0,0.0,9.25,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,4.25,6.75,2586.0,3976.5,785.75,282.25,147.75,79.25,60.0,38.0,34.75,33.75,41.25,41.5,58.75,78.25,129.75,263.0,704.75,6362.0,Batik Bali
31,5604.25,907.75,29.25,0.0,0.0,331.75,157.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,3.5,0.0,0.0,2362.25,1215.5,9.0,0.0,0.0,166.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,79.75,2.75,0.0,0.0,2912.75,513.0,0.0,0.0,0.0,33.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,145.75,0.0,0.0,1.0,3036.5,3861.25,2091.0,440.25,174.75,112.0,86.5,72.5,54.0,41.25,52.0,53.75,55.0,64.25,71.5,109.5,198.5,442.75,9592.75,Batik Bali
32,2190.25,4698.75,0.0,0.0,0.0,1567.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.5,513.0,0.0,0.0,0.0,6941.5,4581.5,0.0,0.0,0.0,775.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.75,256.5,0.0,0.0,0.0,2419.0,801.25,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,35.25,7728.5,3664.75,423.0,128.5,47.5,26.0,16.25,14.0,8.0,10.5,10.25,7.25,16.25,27.0,48.25,116.25,443.75,12585.25,Batik Bali
33,634.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.25,0.0,0.0,0.0,281.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,7956.5,223.25,0.0,0.0,255.25,361.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,0.5,0.0,0.0,2800.25,3026.5,142.75,0.0,0.0,4.5,282.0,72.75,1498.25,2739.25,747.75,310.0,177.75,115.75,75.75,72.25,59.75,60.0,65.0,69.5,87.25,111.0,185.0,329.5,765.75,8874.75,Batik Bali
34,303.75,0.0,0.0,0.0,81.0,433.0,0.25,0.0,0.0,253.5,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.25,606.25,5.75,0.0,0.75,3430.25,4362.25,2289.25,0.0,0.0,707.75,346.0,0.0,0.0,0.0,0.0,14.5,19.25,0.0,0.0,4.5,163.5,423.0,368.0,0.0,3.5,799.75,802.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,926.5,3053.0,1090.25,493.0,244.0,154.0,105.25,101.25,87.0,84.5,95.5,95.25,111.0,161.25,259.75,532.0,1368.75,6682.25,Batik Bali
35,718.75,15.5,5.25,0.0,0.0,904.5,444.5,177.75,0.0,4.75,12.5,535.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,166.75,123.0,31.75,0.0,7.25,2701.0,763.5,0.0,0.0,1.5,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.25,143.75,0.0,0.0,2.0,15552.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,3418.25,1524.5,501.25,243.25,166.0,155.0,118.25,87.0,74.25,8123.25,72.75,100.5,110.0,120.75,178.25,287.25,563.5,7135.25,Batik Bali
36,3093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.25,0.0,0.0,0.0,2211.5,887.25,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,529.0,0.0,0.0,329.0,5934.25,668.0,0.0,0.0,0.0,26.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,38.5,0.0,0.0,0.0,180.0,1232.75,2515.25,2545.75,504.75,210.75,134.25,89.5,80.25,82.5,66.75,78.5,70.25,78.25,91.25,95.75,126.75,197.75,489.75,8256.75,Batik Bali
37,3358.25,361.75,0.0,0.0,25.5,369.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.25,12.75,0.0,0.0,63.5,5646.75,416.25,0.0,0.0,20.25,354.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.5,0.0,0.0,14.75,1528.0,100.25,0.0,0.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,12925.0,2655.5,1775.25,412.0,167.25,86.75,68.5,43.0,35.5,39.5,12358.25,41.5,35.0,46.5,66.0,88.5,148.0,388.0,6822.75,Batik Bali
38,1561.25,2265.25,0.0,0.0,0.0,2055.75,914.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,199.75,167.5,0.0,0.0,0.0,2119.75,5447.25,0.0,0.0,0.0,1825.75,456.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,238.0,801.0,0.0,0.0,0.0,316.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,1643.75,3660.5,962.75,304.0,168.0,106.75,80.0,60.0,58.0,48.75,52.0,53.75,86.75,114.0,176.5,329.5,1008.25,9468.25,Batik Bali
