,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,kelas
10,402.25,0.0,0.0,0.0,0.0,7.25,17.0,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,149.5,9.0,0.0,0.0,175.25,303.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,284.5,0.0,0.0,0.0,521.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.5,147.0,500.25,111.0,38.25,20.25,16.0,11.5,9.0,2.75,6.5,6.25,9.5,10.25,12.25,18.0,41.0,113.75,950.5,Batik Bali
11,355.5,0.5,2.5,1.25,8.0,23.5,46.5,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,7.25,150.5,114.25,14.75,0.0,10.75,207.5,61.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.75,0.0,0.0,0.0,14.25,134.0,259.25,0.0,0.0,4.75,48.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.0,1.5,3.5,51.75,339.75,130.0,54.25,18.5,19.0,10.5,9.75,9.5,8.25,8.5,12.0,13.75,16.5,26.5,53.25,116.25,607.75,Batik Bali
12,389.25,113.25,2.0,0.0,0.0,122.5,257.25,9.0,0.0,2.5,62.5,79.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,32.5,3.5,0.0,0.5,121.25,144.75,0.0,0.0,4.25,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.25,0.0,0.0,0.5,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.5,285.5,114.75,49.25,38.0,17.5,13.25,15.25,13.75,7.25,9.25,8.5,14.0,17.5,25.5,46.75,96.5,567.5,Batik Bali
13,1288.25,69.5,0.25,0.0,0.75,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,28.0,1.75,0.75,0.0,672.0,74.5,2.75,0.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,2.25,2.25,0.0,0.0,98.5,5.75,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.25,361.75,49.5,16.25,7.5,7.25,2.5,4.0,2.0,1.25,2.0,4.0,2.5,4.0,9.0,16.0,55.75,1336.25,Batik Bali
14,669.25,29.5,3.0,0.0,4.75,18.75,22.75,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,22.0,0.0,0.0,28.0,199.25,134.25,20.25,0.0,0.0,12.75,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,6.75,0.0,0.0,0.0,144.5,109.0,0.0,0.0,0.25,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,2.5,0.0,0.0,0.0,66.25,189.5,294.75,79.25,49.75,23.75,25.5,19.5,14.5,16.5,10.75,11.75,16.0,16.25,23.25,36.0,47.25,93.5,820.25,Batik Bali
15,496.0,33.75,4.0,2.0,0.0,30.0,30.75,6.0,0.0,0.0,0.25,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.25,118.5,12.25,0.0,0.0,115.5,129.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,6.5,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.75,204.75,84.0,41.5,23.25,16.75,11.0,12.0,8.25,10.25,11.25,10.0,13.5,17.25,24.25,36.75,80.0,414.25,Batik Bali
16,674.25,157.0,2.0,0.0,0.0,44.0,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,99.75,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.75,40.75,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,238.75,238.75,76.0,29.25,12.5,7.5,5.5,3.0,4.5,3.25,1.5,4.5,5.25,6.5,17.25,25.0,74.75,932.5,Batik Bali
17,653.0,185.75,22.75,19.75,0.25,32.25,74.75,21.25,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,14.75,59.25,14.25,0.0,0.75,13.25,26.25,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,9.25,14.75,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,2.0,10.5,47.75,205.25,76.75,39.0,22.5,18.75,13.5,12.5,7.0,8.75,8.0,9.75,10.0,15.0,25.0,41.0,82.5,549.25,Batik Bali
18,669.25,29.5,3.0,0.0,4.75,18.75,22.75,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,22.0,0.0,0.0,28.0,199.25,134.25,20.25,0.0,0.0,12.75,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,6.75,0.0,0.0,0.0,144.5,109.0,0.0,0.0,0.25,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,2.5,0.0,0.0,0.0,66.25,189.5,294.75,79.25,49.75,23.75,25.5,19.5,14.5,16.5,10.75,11.75,16.0,16.25,23.25,36.0,47.25,93.5,820.25,Batik Bali
19,355.5,0.5,2.5,1.25,8.0,23.5,46.5,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,7.25,150.5,114.25,14.75,0.0,10.75,207.5,61.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.75,0.0,0.0,0.0,14.25,134.0,259.25,0.0,0.0,4.75,48.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.0,1.5,3.5,51.75,339.75,130.0,54.25,18.5,19.0,10.5,9.75,9.5,8.25,8.5,12.0,13.75,16.5,26.5,53.25,116.25,607.75,Batik Bali
20,1498.0,68.75,0.0,0.0,0.25,40.5,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,126.5,88.5,0.0,0.0,0.25,95.25,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,60.5,0.0,0.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25,349.75,323.75,61.5,32.25,28.25,12.0,14.75,12.5,13.5,56.25,12.0,12.5,11.5,20.0,25.75,28.5,59.75,1039.25,Batik Bali
21,791.25,99.25,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,0.25,113.75,106.75,13.5,0.0,6.0,223.75,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,17.0,0.0,1.75,113.5,216.25,0.0,0.0,1.5,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.25,152.75,343.25,92.75,37.5,29.25,15.75,8.0,7.5,13.5,7.0,7.75,13.0,12.25,18.25,23.25,44.75,94.5,920.75,Batik Bali
22,761.25,45.25,0.0,0.0,1.75,20.5,33.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,6.25,0.25,0.0,10.25,145.0,143.75,22.0,0.0,0.0,37.75,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.25,0.0,0.0,0.5,17.75,24.25,0.0,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,85.75,148.75,254.75,76.25,38.5,17.5,19.75,20.5,11.25,10.5,10.25,13.0,9.75,11.25,15.5,24.25,30.0,73.75,626.75,Batik Bali
23,556.0,88.75,5.75,0.0,0.0,3.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.75,6.5,0.0,3.5,256.5,74.5,9.25,0.0,11.25,34.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,34.25,13.25,6.5,0.0,9.5,306.75,66.5,0.0,0.0,6.25,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,17.75,10.25,0.0,0.0,6.0,965.0,883.0,279.0,62.0,40.75,17.0,18.0,15.0,12.75,12.25,40.5,12.25,10.25,12.75,17.0,22.0,19.25,51.5,1052.25,Batik Bali
24,540.75,153.25,0.0,0.0,0.0,105.25,34.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,8.5,0.0,0.0,0.0,116.0,272.5,0.0,0.0,0.0,106.75,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,19.25,75.5,0.0,0.0,0.0,41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,61.0,253.0,116.25,48.0,27.25,12.75,13.25,7.5,5.25,6.0,9.25,9.75,9.5,15.5,27.5,45.0,127.0,743.0,Batik Bali
25,510.75,31.75,8.25,6.5,0.25,6.0,10.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,0.75,0.0,0.0,6.75,95.25,16.5,10.75,0.0,0.25,10.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,6.0,67.75,6.25,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.5,4092.75,225.5,153.25,39.0,13.0,10.75,9.0,6.5,7.25,4.75,3741.75,3.75,7.5,13.5,13.5,10.0,21.25,43.0,594.75,Batik Bali
26,395.25,12.0,0.0,0.0,24.0,27.0,5.0,9.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,4.25,0.25,0.0,0.0,12.25,145.5,49.75,16.5,0.0,5.75,65.5,62.0,0.0,0.0,2.5,1.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,18.5,62.25,0.0,0.0,0.0,92.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,302.5,88.25,148.5,73.75,34.5,26.5,14.25,13.75,11.5,6.25,168.75,11.5,11.0,14.0,19.5,32.75,48.25,104.0,488.5,Batik Bali
27,556.0,88.75,5.75,0.0,0.0,3.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.75,6.5,0.0,3.5,256.5,74.5,9.25,0.0,11.25,34.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,34.25,13.25,6.5,0.0,9.5,306.75,66.5,0.0,0.0,6.25,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,17.75,10.25,0.0,0.0,6.0,965.0,883.0,279.0,62.0,40.75,17.0,18.0,15.0,12.75,12.25,40.5,12.25,10.25,12.75,17.0,22.0,19.25,51.5,1052.25,Batik Bali
28,564.0,6.25,0.0,0.0,7.5,21.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.5,0.0,0.0,21.5,210.0,17.5,0.0,0.0,2.25,40.75,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.75,0.0,0.0,13.75,126.75,18.75,0.0,0.0,2.25,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,12.75,1.5,0.0,0.0,13.25,96.25,55.25,274.5,108.0,47.5,21.75,17.25,9.75,7.75,6.75,5.0,4.25,7.25,6.25,16.75,23.5,39.75,99.5,495.75,Batik Bali
29,674.25,157.0,2.0,0.0,0.0,44.0,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,99.75,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.75,40.75,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,238.75,238.75,76.0,29.25,12.5,7.5,5.5,3.0,4.5,3.25,1.5,4.5,5.25,6.5,17.25,25.0,74.75,932.5,Batik Bali
30,309.0,10.5,0.0,0.0,0.0,98.75,42.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,41.0,175.75,0.0,0.0,0.0,408.25,82.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,1.75,45.5,103.5,0.0,0.0,1.0,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,75.0,334.0,92.5,46.25,22.75,12.5,10.75,8.75,6.75,6.5,6.5,8.25,9.75,15.0,20.0,52.25,100.25,537.25,Batik Bali
31,833.5,115.0,2.75,0.0,0.0,32.75,23.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,207.5,112.0,0.75,0.0,0.0,8.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,309.5,55.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,16.5,0.0,0.0,0.0,457.75,449.25,267.0,53.75,28.0,11.75,5.75,4.5,5.25,3.5,4.75,4.5,4.0,5.0,10.75,12.0,20.75,52.25,1245.0,Batik Bali
32,693.75,403.0,0.0,0.0,0.0,96.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,29.5,0.0,0.0,0.0,453.5,311.0,0.0,0.0,0.0,35.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,19.75,0.0,0.0,0.0,167.75,56.5,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,517.0,385.75,63.25,22.25,6.25,4.0,3.75,4.0,1.75,1.5,3.25,4.25,2.5,3.0,11.5,16.5,54.25,1194.0,Batik Bali
33,208.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,22.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.25,7.75,0.0,0.0,19.5,22.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.25,0.0,0.0,314.0,295.5,7.25,0.0,0.0,0.0,18.5,8.75,72.25,306.75,90.5,36.5,23.0,16.25,12.0,10.5,6.75,6.75,7.25,7.75,10.5,12.75,24.0,35.25,96.5,972.75,Batik Bali
34,175.5,0.0,0.0,0.0,5.0,30.25,0.0,0.0,0.0,15.75,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,48.25,0.25,0.0,0.0,255.25,290.75,198.75,0.0,0.0,42.75,25.0,0.0,0.0,0.0,0.0,1.75,2.5,0.0,0.0,0.25,16.0,32.0,32.75,0.0,0.75,61.75,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,219.75,110.5,60.25,42.0,27.75,21.75,15.0,13.0,18.0,15.75,10.25,22.75,27.0,41.75,73.75,132.25,438.75,Batik Bali
35,222.5,1.5,0.25,0.0,0.0,119.75,43.25,16.5,0.0,0.0,1.75,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,7.75,0.5,0.0,0.5,286.0,58.0,0.0,0.0,0.0,47.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,1870.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25,444.25,168.75,42.5,25.5,22.0,13.25,11.5,10.0,11.25,932.5,11.5,7.75,14.0,15.75,13.5,35.0,57.0,956.25,Batik Bali
36,296.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25,0.0,0.0,0.0,192.5,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.25,0.0,0.0,22.75,562.25,33.75,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.75,0.0,0.0,0.0,8.0,94.75,172.5,299.5,70.75,35.5,15.75,11.25,11.75,4.75,5.25,6.25,6.75,4.25,8.75,8.75,16.25,30.75,78.25,570.0,Batik Bali
37,577.5,52.5,0.0,0.0,1.25,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,1.0,0.0,0.0,4.75,692.25,55.5,0.0,0.0,1.25,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,1.0,232.5,13.75,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679.25,275.25,249.75,51.5,23.5,8.75,5.25,5.0,3.25,2.5,1608.5,3.75,2.75,3.75,5.0,11.25,16.75,59.25,1060.0,Batik Bali
38,540.75,153.25,0.0,0.0,0.0,105.25,34.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,8.5,0.0,0.0,0.0,116.0,272.5,0.0,0.0,0.0,106.75,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,19.25,75.5,0.0,0.0,0.0,41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,61.0,253.0,116.25,48.0,27.25,12.75,13.25,7.5,5.25,6.0,9.25,9.75,9.5,15.5,27.5,45.0,127.0,743.0,Batik Bali
