Id,Organic_carbon,Trihalomethanes,Turbidity
544,15.993410350862462,86.16729829337078,4.157656628375073
545,18.035237542145182,53.90817735397112,3.4217668494012576
546,14.68753933733609,60.48503329496195,3.549298841293145
547,17.32294642996243,71.96926138101614,4.417559791016322
548,15.047086914887984,52.645458533937706,4.636556195256859
549,16.67018391749724,89.99757421954396,4.920091157959163
550,15.14034848778016,98.65664588216384,3.2032578962619933
551,10.539392269728635,100.24270600375714,2.927066766886376
552,11.704788996508114,85.68830345476736,4.688959065495114
553,9.84765527571784,73.74971646660221,4.575931871590866
554,12.401368065703082,62.02818652446988,4.418638131667752
555,8.663293700705424,67.30404028450397,3.692250861269816
556,9.614106024611772,61.12264362555359,2.124759352216301
557,14.903080469555846,67.12516777793415,4.444350199227698
558,11.876796669068938,61.88663598802028,3.4631725477162503
559,13.801712181380369,,3.771944146409479
560,14.39986001596128,36.57803788764197,3.72063690445242
561,16.624653615400177,64.94900818458937,3.777737413505429
562,10.859287278110344,75.8570678201616,4.60186095914794
563,14.27409227521025,62.71819917163483,4.334615732320451
564,16.435842913307283,50.69392671149397,4.633823861920798
565,14.079228347598589,62.76552953456744,2.6789107131905774
566,16.761624703623568,68.9372269462471,3.696119711501417
567,13.51607812989613,40.51417236263919,4.35323858897122
568,17.665083383155775,68.66492347632061,5.2631015720413785
569,12.33777643382166,70.58060722926848,4.1025294815021445
570,11.943476580641343,90.61935439214014,2.905788134056523
571,16.065667944692393,79.95451096438448,3.954715282670768
572,9.745282008835602,77.52994450694155,3.310858508001268
573,14.44223828109807,72.69624048876342,3.7066017915406855
574,16.69821636919886,81.42717401723866,4.219967522355668
575,15.526658445697135,85.00950589690454,4.588784656948855
576,17.2992944626111,63.04250092306029,4.384565155637755
577,13.48637909893324,62.65023550372382,3.556297467154506
578,12.804588146581295,48.65189042828215,3.6655217644695215
579,11.48268699578233,65.30441362142098,3.8235950398688825
580,9.300117278144342,79.55361207012686,4.615886181275908
581,15.054312871374693,56.83960202839163,3.659484624888592
582,12.321232157466568,52.43761714005619,4.850433707754168
583,12.293803052569617,55.31001940953922,2.8807218458729342
584,18.545902961239733,62.00157128395567,5.220540269610252
585,12.03404226901938,67.90725800888524,4.0322595038243865
586,15.62561667366299,,2.7682389284849696
587,11.385937266194787,80.67031136154645,3.6860013242472816
588,16.912141580117748,72.46576277365818,3.6704310100631887
589,13.79526446092433,87.82258510995051,5.198985503613217
590,19.409146560147008,85.78510283830676,4.194313129305396
591,9.039042454499452,76.2880763113865,4.172935335264329
592,16.57598077121662,51.83094808424367,3.377337638120141
593,16.024246090841586,64.67891377195397,4.408513182397498
594,13.076858902168738,82.83758290278021,4.20580973235456
595,20.393781666520056,38.60493689531737,2.7183977338802885
596,17.745996131265372,71.70430486446324,2.9516447152886705
597,19.188441382876533,70.07051409613914,3.355489790912581
598,13.28155614650234,76.99271580441926,4.726845016869534
599,13.974800466925783,87.27337543049836,2.0959140868029458
600,18.575920677608508,86.43365536398535,4.460200983755287
601,13.325987078606149,39.55424883045545,5.428674071623728
602,8.81648689936901,,4.600927568902867
603,12.98710649404228,87.02941032035324,3.629749330548915
604,13.2461395604044,58.92772621042984,3.377132288772658
605,11.768309354922849,25.525266931847863,4.153347001241887
606,15.36588356376228,83.92316814673859,3.6813242439844016
607,16.420040960604638,63.0160175779737,4.236947299515631
608,13.749261313977344,56.6358113166401,3.700853839705055
609,18.8585188822683,65.36345158300718,4.182277581713326
610,12.69654480364062,97.11286018614004,4.592073570820997
611,14.838100233982516,77.8227370729317,4.689315047790611
612,9.500295528973766,86.99013440229453,3.659974811789956
613,15.013030334164682,61.11551321606076,4.165723663998691
614,10.740145902620725,49.57430829984224,3.462763987423452
615,13.306692030386785,35.82455649309712,2.758658531189276
616,12.207108489369546,71.11989017420973,3.873853349593973
617,12.993012235980984,63.90228825497096,3.4165397533412
618,17.9165263662577,84.57886850787546,5.303581360575867
619,14.529779296031904,60.55969904146053,3.4507458924446017
620,14.683970470839256,52.5788600217086,4.006991558563305
621,13.932145376259996,53.18591655036131,4.358298340908286
622,14.038263256862194,74.29924980115898,3.539771111373992
623,18.75613937188353,63.04277916472739,2.1486115361452747
624,13.550366565856905,59.46266898344466,4.703803488576944
625,15.689404490512343,55.697399521310864,4.904837414733298
626,18.272418324919784,61.425186950138446,4.352193469514868
627,13.579996003945723,86.19163513353918,4.754072499317674
628,23.39951606024522,94.1603073012966,3.887680684530791
629,15.83176343631834,61.80209510271702,3.778606787628922
630,11.50450612179486,92.97576168033008,3.313199021657446
631,20.23252347966354,,3.095233156816077
632,17.729724041901363,56.34768853029351,3.268324835835596
633,16.08284747893407,65.99571677480579,4.766943236072579
634,15.9145000730461,65.02122896904768,2.9151659507443948
635,17.47063098396353,75.10180148396566,3.3161576568421625
636,10.999416075761246,47.4026658716864,5.190851804612128
637,16.022503226193976,64.87270339736011,4.656377232957477
638,9.34825215511188,83.16324170039894,3.724089564346497
639,17.115276027720824,65.3112772256807,3.727663719207471
640,16.58457143941098,66.72840154231321,3.917586695104175
641,11.286410043484238,99.01600307034776,4.034349047158281
642,16.800399608404177,68.48548028789389,4.033773709343139
643,14.215764667502071,66.07797803536592,4.411117439774963
644,16.340715053314568,32.108292482849905,3.097277957477165
645,10.546886238857326,74.50280799509561,4.5014572038139855
646,10.213779294934625,18.400012185523245,3.605154198874472
647,9.182833651795818,93.90048587365656,3.437450134017187
648,10.84773684727412,,3.700945732714745
649,15.1293344878207,79.2610264962444,4.201662864465836
650,13.88883432960506,79.3024357267662,5.162729749397485
651,8.606396746986945,77.57745951035697,3.8751652466165463
652,14.770862942397969,73.77802564597586,3.985250505743576
653,12.924106818027212,50.86191298403442,2.7473129992921272
654,11.43246634722874,73.7772750262626,3.854939899721073
655,14.533510036354244,74.40561602695702,3.939895656598684
656,10.464238582078508,85.85276860502765,2.437296287559579
657,18.70927336873052,60.91142039439827,4.052135727552661
658,11.366863419384686,66.62394365100316,5.217895023653352
659,14.168933512645708,59.45443977025941,2.764633881427262
660,13.147279495872397,62.50564152969258,3.5355963295430235
661,15.571570956087156,70.5602746097244,3.4046329060198497
662,15.517296303602905,77.69337360386982,4.37522381127182
663,16.563166510560848,79.32367839549264,3.6118603716661046
664,12.083895646926578,,4.106924490038661
665,11.766146433845847,73.19192050782036,4.437695749140042
666,14.828743036705646,83.85633634225002,3.3687572170739832
667,17.780000111166657,83.50540623227637,3.859800939300224
668,11.368702444786322,43.19518162723674,1.94331877663582
669,12.994140000006157,56.40970791971599,4.72670245351097
670,17.85447001822547,83.17518933638533,3.652134470079709
671,17.28504169383274,59.55632952162504,5.328712788466374
672,17.41168255296833,56.79928677247695,5.062297798479729
673,9.98346239180904,66.66857615209304,4.612963629350583
674,16.164091274037276,71.1466606777528,3.762741072399466
675,13.50768846415275,42.34016996385956,3.772919264661592
676,10.50481954758385,55.084667854857926,4.427137925692965
677,18.959534377575096,30.389096114304888,3.485577388223123
678,12.24734355826115,67.15475112774594,5.091357101284415
679,12.716350142148713,52.24697244385633,4.661798516052168
680,16.460836876715575,73.51665351167088,4.1048632751894125
681,11.853228088627532,78.7114694303526,2.9454187377034105
682,13.747057680225566,61.05821028553092,4.976055159693945
683,19.93748613178775,,4.563183171238155
684,17.97556383516246,77.35985434424164,4.201849441297085
685,16.117110461678863,107.75404263860524,4.698007916123446
686,12.990591990739858,60.10996798389266,3.734001386870361
687,17.895723720642764,77.45788496183523,3.833159745782932
688,16.9633097764721,36.76767070116618,4.746381859076648
689,14.369630090209853,78.17306258634733,4.687986155246704
690,13.633974380958476,65.60484124722676,4.182057147919716
691,10.806313106364485,83.70223598882292,3.258858945031528
692,17.01078491025436,58.24173419085486,4.288946820394494
693,12.614668895286345,66.61298363412858,3.4247019206523897
694,14.560135796918814,76.45781594495153,3.466645288112605
695,15.030315106001751,63.12561699518415,4.927218272272612
696,12.777013988544866,106.03722245634468,3.260906852708671
697,16.40615621501786,69.15760946262223,3.418610802866979
698,16.691470568748002,84.10773756388434,4.109590274369244
699,6.374070260129599,103.37300526956228,4.506539591260472
700,9.751086325279005,72.73442314285379,3.682919645453329
701,11.590025108635132,72.50852290108448,4.08170139800861
702,13.376148628814008,92.17616983865368,5.133477823277881
703,14.254640735422017,54.4367023778621,3.633213756490487
704,8.630090797509979,72.92328887809563,3.8079200615963935
705,11.94991382091655,69.31487957880282,4.155583189522957
706,18.015385498960768,87.16363084743989,4.184783371809045
707,10.4905886425434,89.68619626951585,4.978820187753845
708,11.119273780546678,65.22955120232609,5.412090884919163
709,19.60042881086133,55.4011127224508,5.163088153779066
710,13.195340678597404,75.23322130874465,3.8075626058306695
711,14.705013533659496,52.1642359382284,4.12478067750866
712,17.052713257315872,89.62355084319452,4.168526117629012
713,19.762576497699683,86.69845684819254,3.4975773906550995
714,15.306078918039075,59.60581211442579,5.507420939572829
715,16.293614068290026,81.69010445060522,4.466912564165001
716,10.650935473654044,40.99280881476402,4.471842000471335
717,17.18676578496337,72.56837618844736,3.532958335149624
718,14.326888853101764,53.121259637557486,3.309580397460676
719,14.38960913374956,46.46398160958874,2.346578095251962
720,10.899926412079594,54.58073576270175,4.888061137333914
721,8.942072173645727,67.58734608240604,5.922581691937248
722,18.44079002531879,60.14584225957783,3.982867293106576
723,18.272439235274646,85.17766213336226,4.107267203260775
724,15.640053344806006,51.15034440489525,2.2859878491983503
725,10.385172454825522,64.66250070111096,4.589983507854727
726,19.396329452342684,72.07558550537075,2.6648327961143745
727,17.985956556757742,55.69489291114778,3.3146297303616934
728,14.347676089238009,50.642447466178375,5.145152870605282
729,13.127693679388244,72.08900098383202,3.9904375721644056
730,14.252683739036115,64.29129182004712,4.268227481536438
731,6.7480919380226965,8.175876384274268,4.063170288841773
732,16.90014797748978,61.349831919856896,4.135745328854322
733,12.818729667095226,79.7799110766843,4.173330283253801
734,5.315286537158272,76.02449071926586,4.971907098518464
735,13.653959868238871,77.91771953541937,2.9691360985959387
736,11.887161249998542,69.27397868931037,3.736228470573536
737,13.565387383549648,83.27489472218602,3.870156920624293
738,19.056984917706245,72.68935432469671,5.260014766135651
739,13.496404312223149,60.045866658609945,4.178478951476263
740,13.336769607800932,80.24323688941075,3.630536578397464
741,12.254080760936006,69.77221026672524,4.396604556065476
742,11.346301748517533,68.84386557220719,3.7795544920225694
743,13.138353147225246,89.80101069435713,3.660922907594773
744,12.736044254919989,39.92752082303626,3.2051287672092674
745,22.517870469892785,81.6262321540199,4.422269232921709
746,12.904220856973552,48.4814771779191,4.197919054995084
747,11.293186608906352,70.66553966423821,4.16332898150423
748,10.160302764453265,71.09999884197954,3.965993969608624
749,12.287824431743331,52.02874104822046,3.776040837433535
750,11.417018608003389,46.21319792414968,3.75639170748219
751,12.182638877167337,112.6227330070513,4.525236730798256
752,12.07044433056194,77.67133749197123,4.014681857976119
753,12.397703528468355,63.359143729196006,4.168541279325788
754,9.142523493633576,42.75321530974412,3.6348445415750232
755,14.235154202578428,42.080353265271896,3.6632522218404526
756,13.866487230187204,96.81811277026677,3.731936502753873
757,15.254021221838345,107.18958400015964,4.165432285611471
758,16.389383901690678,,2.51181049287789
759,8.073420571182282,77.3881380783752,3.9371884418353353
760,17.120962242035716,56.71102421410297,4.262065436945668
761,13.451088780656278,,3.642778438412919
762,12.439739683775372,29.468428123944623,3.395866240165589
763,9.551732340250794,68.41085132767444,4.54534092739007
764,18.2100315015482,62.51146711144481,3.020995900341481
765,17.274662564433015,61.245788356783336,3.153809336970371
766,11.784798842667612,89.01097411544157,2.8968521864425583
767,16.542921333834613,87.81480025951095,3.045048569942414
768,13.57022301863526,93.16646544306268,4.497528596739858
769,14.78229043477404,93.9147017901516,2.729104523430528
770,14.182396069373056,39.80290706509231,4.105495485312567
771,15.0192406194937,35.178662156733274,5.050683115260018
772,11.539986637944082,48.17335938088204,4.177139265761123
773,18.1969309465336,93.59424603033952,2.6531266883388063
774,22.50467943991441,62.00704373230644,3.480640836854313
775,20.29627438558896,20.337752642440933,3.8279208670614113
776,17.74122824443151,65.11697561026128,4.840562301475423
777,11.856914422632428,82.44550326871429,3.179884727399671
778,14.84495477882956,26.505484036158983,4.72812398548281
779,11.251777805654967,88.65747731531798,3.1030898440692822
780,12.53868068723142,50.85247033933497,3.4866464085132063
781,11.31229361612941,67.9161827033808,4.564188355184362
782,15.088699520791636,74.07592557290796,4.404040364778451
783,8.006207773598419,59.964334433876736,6.494249467472996
784,14.857981085483177,,4.897372508450066
785,12.32260382095626,68.50585164506361,2.568079876725237
786,18.46401541280278,49.37131866346893,3.6729759831771327
787,9.08527855506486,75.43963292505106,3.6017354805033044
788,19.5854965798938,,3.4517400465867496
789,17.416902640114927,84.0247863975403,3.6221955223639024
790,16.629384442216065,,3.774256121104987
791,10.247232186738811,82.72191191946143,2.3181524802481963
792,15.639454764394031,37.389451619343575,3.215219463201259
793,15.98941895579577,61.15657453817367,2.227727884059556
794,10.520161452206253,57.24411099086844,4.333636278302867
795,16.516231650992324,67.2504726726098,3.802116117316719
796,12.8542389830788,66.81417648580927,4.025762215893221
797,15.197014622333654,62.82285017610192,5.6522221130790165
798,13.539409584490327,38.34673827787296,3.603325615207352
799,15.370097583998188,85.92035020298319,4.003819011511167
800,7.496410135603583,67.62476659718729,4.043334781475608
801,5.5676927910151335,68.44186535508449,4.213405262223435
802,17.358071468102764,,3.519884366217547
803,15.284267575678255,60.822134700690526,3.896090487367949
804,14.896092156509042,66.67465815004317,5.661104287047449
805,20.6961980569385,59.97292857347223,4.388551011831945
806,14.471650327428849,74.04385963226025,4.120931424045978
807,17.769641429076046,78.81743621228539,3.156331419586468
808,15.067041652409555,72.75681245594475,3.218709224251616
809,16.92441863858477,33.05188770534353,4.498684931428612
810,12.079207116080797,58.36350654099382,4.366031350632882
811,13.420126082226544,56.97484976379481,4.407566169075395
812,18.68421531211061,67.71245963073115,5.110414148991792
813,20.16073441639145,53.00772315532328,4.823082013933822
814,9.65736041733726,53.5085226672361,3.323069563743198
815,10.339985594837458,57.82061113251279,5.235111120685716
816,16.519722226475267,61.07738287187814,3.6639221839230154
817,15.96353977833718,73.02260527159223,4.0125175583490025
818,11.360427034258294,85.8291127991443,4.051733473083127
819,12.178940439069152,,4.364066934823452
820,12.001547405946155,63.4279786441529,3.902837833888625
821,23.3732650359234,51.79709967852757,2.637364885184688
822,18.263687670794184,90.90808097208014,4.527364378116469
823,13.433505916692638,67.40138415390149,2.722908160538052
824,11.265127234658166,67.27220668185265,4.069358772118035
825,15.895048200539575,33.370712678505186,4.825792283459244
826,14.375368304582024,73.75695721230473,3.145842902755236
827,10.780501212803244,89.00549197704643,5.454487652366452
828,19.626021989762197,66.81658138804367,4.218831154474738
829,11.291787733653564,81.98915623472985,4.496626599284417
830,13.675479715684276,70.43496194366269,3.4467284598639263
831,15.371549685455705,75.44558913152149,3.6009056695460324
832,14.033552834801071,60.57108127695992,3.832597166985505
833,16.115432356095255,43.14201639724323,5.048833995025392
834,14.482212983251712,55.62849904544706,2.977359946090722
835,13.142492971719092,83.27965820617686,3.476213303592504
836,10.658878247311408,62.08358883537714,5.142471131650314
837,15.967490194275967,54.93031730064578,4.144998517816148
838,13.204393795237593,62.29769896087993,2.850183765643185
839,16.50157842370851,,4.315898406460025
840,14.15410960103327,65.23462930138145,5.120887964619865
841,19.89002532465992,54.37395592223601,5.14411422012617
842,7.091298157253846,83.69015566689606,3.361088406841675
843,12.490509286657584,49.852964558844384,4.689842817950895
844,8.811986111503131,72.79979790650012,3.42247052094365
845,14.897563160881305,50.92043606069325,3.0313643685904275
846,16.788306066307086,58.96122018291547,4.410697353226663
847,14.562161354772456,66.70162142674418,4.956358408285043
848,16.1289756490051,77.79653006969701,4.567087633865015
849,14.852225333660726,39.52938650819361,3.6110574411161216
850,9.63363114357884,41.95193958551776,3.696640140724124
851,11.078341219067111,42.17282405365111,4.093097748782288
852,12.26349197146169,76.33424711952472,3.1599493699500583
853,15.396455073466427,88.29846498119494,3.993409763685828
854,14.171009544203455,64.13652847683716,4.063613621049694
855,14.69290181303245,78.7089366195172,2.5447337011519235
856,19.92370400091363,87.0661309776802,3.357439470656984
857,10.639743418752232,74.55724055984957,4.181050752789532
858,14.213794455179992,82.94581671041593,3.782971899999771
859,13.96342114247642,42.388661324476296,2.283475159435164
860,17.929394624202757,33.641539497275886,4.192932215458884
861,12.065316925324224,83.32991785643361,3.878447313763328
862,16.221043742398706,90.18420845027126,3.3543222667273684
863,21.278094527630746,,2.752134121425607
864,13.20542544756654,60.29134211114647,2.856175486931272
865,8.13822749145828,46.08726015972748,2.9567480753018724
866,11.788776569693823,65.94456630272555,3.946989523134861
867,15.830564782291448,49.06797746408835,4.531593669500014
868,11.821736280989512,58.22229339817834,4.482459763675931
869,16.34683847675535,46.69694092362607,4.64938203413864
870,12.812732207582542,72.28192021570328,3.4073494284238364
871,12.93630432875392,59.833619304688185,4.702310752770497
872,11.986401814687156,50.3228304212554,5.206480177207682
873,16.47783972341182,68.00050835002364,3.3743265226271983
874,12.905188648425336,67.64855612214467,3.9400004233930663
875,12.275713323952402,38.75679771996282,5.128346524187511
876,22.84652910661083,35.24367838874416,4.105178268056135
877,17.740943635820486,37.71387806029169,4.93910944137509
878,15.000259839191983,,2.3395727358561844
879,15.744352939882049,73.18747547241344,4.671557881112399
880,13.37094975238972,84.58424963544294,4.382161618971923
881,12.87934114747378,74.13478782022871,4.795025554920153
882,18.006702642749303,59.97215952878875,4.5870867193147005
883,10.638798358915722,63.15748918774163,3.8619560774085047
884,14.979347629638768,73.42542758533133,3.096163272201657
885,19.11602216327003,60.26476691187036,3.841221573687875
886,17.472788484952957,66.54219804427565,4.543685761333924
887,17.85305375302056,74.58651129713867,4.978575359632432
888,17.97327720957753,84.69636557466985,4.978556094767624
889,11.856089044896237,66.04841335142315,4.60440456098565
890,15.1960451263476,31.94183121087848,3.268693506763812
891,11.965106841487454,62.52033322533455,2.8409107556338893
892,11.899397834129331,68.14144556672346,2.355934229271096
893,19.334232111601352,86.67732848500506,6.739
894,12.72542757579555,65.55070439357391,5.265728857736182
895,7.477315032605759,60.238477842541286,4.514981623747227
896,9.237117976374748,38.10391717258014,5.458609690232223
897,8.82868891916479,60.20638096691073,4.24724014869094
898,12.560446199517571,51.64377993383599,3.242849929074104
899,11.974270241512158,60.73672331316109,6.032994877321904
900,14.557068395130727,57.734652478816095,3.888235227107233
901,15.514032977701902,73.78968300991471,4.881101138250652
902,14.526151009052684,80.42371544528775,4.143224936339837
903,19.37023363140878,67.2862078045105,4.267189590792987
904,11.89467312669234,87.29768614279809,2.9503609427959407
905,17.348801665880217,64.21090504359704,3.6625634650940575
906,17.052539599568945,44.29953402089456,4.117488039506429
907,15.712138692949338,48.497825625990735,4.328026356733113
908,16.48815636805159,57.02278309273484,3.7746005260862687
909,16.78521506775212,105.27245577681984,4.604633153598903
910,11.809444002627572,45.50136205249078,4.106543051529011
911,11.92799852904733,46.54036847135235,5.068556188550558
912,7.65495568277089,64.02152285002973,4.237643894270578
913,16.69740839569556,74.78243416450114,2.9073872665012983
914,10.878096260626023,62.03714341178984,2.877062813201912
915,14.380724633429736,49.428252098003234,4.644211644910143
916,22.6868367426506,73.75188269289774,3.403136416178923
917,21.940189616356463,58.8517359976568,4.091205592856339
918,8.404570008845326,68.30059035091011,3.912148350676072
919,15.913760931699755,23.792950469435443,4.286478967398262
920,12.853404785059864,69.33505683567324,3.932804333605565
921,12.612966179536896,68.64254525846297,4.613578721749679
922,13.891519343283107,63.75185483763525,5.989542790855565
923,12.042914193746071,52.51226110746224,4.240821477653531
924,15.926920767801391,77.95126164870987,3.815468994490743
925,15.59896477894273,54.42187895077012,4.296479908726679
926,12.580161514967472,44.38021004782545,5.371284155719341
927,18.661403050196384,54.15044964071182,3.2903724922745674
928,18.328401148653768,66.68838419391717,4.225120930188118
929,10.5664520105654,64.02533282443923,4.686019915871022
930,14.338839755825916,64.33463735253216,3.879053740492374
931,13.191719634585809,81.55111393074623,4.694311215541648
932,11.587377834236465,120.03007700530677,4.600885754944692
933,13.938685575012698,60.613795201120176,4.807495941814587
934,15.496325410002273,48.686583619839205,3.5776749209970067
935,16.56939117344473,70.69906613930974,3.665205612498673
936,17.53065950278534,37.765517681533936,4.963184434039489
937,11.35873535087552,64.37118274146239,4.405351951779622
938,13.925009993742549,85.7793244470867,2.8423931855932016
